City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Mahibadhoo,MV,2022-07-26 17:59:23,3.7833,72.9667,82.47,77,22,17.76
298,Faro,PT,2022-07-26 17:54:26,37.0194,-7.9322,94.78,28,0,17.27
299,Atasu,KZ,2022-07-26 17:59:23,48.6814,71.6433,79.75,20,68,14.72
300,Boguchany,RU,2022-07-26 17:59:24,58.3814,97.4531,56.71,98,100,8.63
301,Mazagao,BR,2022-07-26 17:59:25,-0.115,-51.2894,91.45,52,17,4.65
302,Yerbogachen,RU,2022-07-26 17:59:27,61.2767,108.0108,65.8,79,45,8.72
303,Cordoba,AR,2022-07-26 17:59:28,-31.4135,-64.1811,61.65,94,100,11.5
304,Lavrentiya,RU,2022-07-26 17:54:36,65.5833,-171.0,38.55,89,94,14.7
305,Ous,RU,2022-07-26 17:59:29,60.9058,61.5186,54.61,62,28,4.88
306,Edd,ER,2022-07-26 17:59:29,13.9297,41.6925,91.47,66,96,7.29
307,Suntar,RU,2022-07-26 17:59:29,62.1444,117.6319,69.91,85,1,4.88
308,Seguin,US,2022-07-26 17:59:30,29.5688,-97.9647,98.69,44,32,7.0
309,Guerrero Negro,MX,2022-07-26 17:57:05,27.9769,-114.0611,79.18,52,69,6.35
310,Xining,CN,2022-07-26 17:58:57,36.6167,101.7667,58.37,86,53,2.93
311,Bathsheba,BB,2022-07-26 17:59:31,13.2167,-59.5167,88.41,80,40,23.02
312,Ageyevo,RU,2022-07-26 17:59:32,54.1588,36.4693,68.27,86,29,3.33
313,Upernavik,GL,2022-07-26 17:59:33,72.7868,-56.1549,38.23,90,88,11.14
314,Yantal,RU,2022-07-26 17:59:33,56.8471,105.2542,53.19,98,84,4.56
315,Camopi,GF,2022-07-26 17:59:34,3.1655,-52.3158,82.11,88,43,2.42
316,Nhamunda,BR,2022-07-26 17:59:35,-2.1861,-56.7131,93.4,42,98,3.42
317,Bilibino,RU,2022-07-26 17:59:35,68.0546,166.4372,38.88,71,59,6.76
318,Winnemucca,US,2022-07-26 17:57:47,40.973,-117.7357,91.22,9,48,3.29
319,Luan,CH,2022-07-26 17:59:36,46.3592,6.9759,74.03,70,85,2.48
320,Usevya,TZ,2022-07-26 17:59:37,-7.1,31.2333,72.16,47,55,4.97
321,High Level,CA,2022-07-26 17:55:45,58.5169,-117.136,64.51,82,75,4.61
322,Segovia,ES,2022-07-26 17:59:37,41.1667,-4.0,87.44,24,0,11.79
323,Udachnyy,RU,2022-07-26 17:59:38,66.4167,112.4,71.46,68,45,6.98
324,Bambous Virieux,MU,2022-07-26 17:59:39,-20.3428,57.7575,70.21,94,75,6.91
325,Mlandizi,TZ,2022-07-26 17:59:40,-6.7,38.7333,71.47,80,84,5.32
326,Port Hardy,CA,2022-07-26 17:59:41,50.6996,-127.4199,59.18,94,40,4.61
327,Aklavik,CA,2022-07-26 17:59:42,68.2191,-135.0107,66.2,50,99,11.25
328,Conceicao Do Araguaia,BR,2022-07-26 17:59:43,-8.2578,-49.2647,96.03,21,100,6.02
329,Lalawigan,PH,2022-07-26 17:59:44,11.5892,125.4697,78.4,89,100,4.5
330,College,US,2022-07-26 17:59:44,64.8569,-147.8028,56.08,68,97,5.01
331,Bageshwar,IN,2022-07-26 17:59:45,29.85,79.7667,71.96,93,94,1.07
332,Regina,CA,2022-07-26 17:59:33,50.4501,-104.6178,71.04,58,75,13.8
333,Inyonga,TZ,2022-07-26 17:59:46,-6.7167,32.0667,69.84,39,79,5.37
334,Nouadhibou,MR,2022-07-26 17:59:47,20.931,-17.0347,87.78,62,0,10.36
335,Lalibela,ET,2022-07-26 17:59:47,12.0333,39.0333,61.41,81,100,0.54
336,Sovetskiy,RU,2022-07-26 17:59:48,61.3614,63.5842,55.09,57,5,4.25
337,Dalbandin,PK,2022-07-26 17:59:50,28.8947,64.4101,80.53,74,59,10.33
338,Vanimo,PG,2022-07-26 17:59:50,-2.6741,141.3028,76.91,91,95,5.86
339,Gat,IL,2022-07-26 17:59:51,31.61,34.7642,83.39,100,0,5.79
340,Zhireken,RU,2022-07-26 17:59:51,52.8249,117.3076,62.94,96,100,7.45
341,Fairbanks,US,2022-07-26 17:59:53,64.8378,-147.7164,56.08,67,98,5.01
342,Dali,CN,2022-07-26 17:59:53,25.7,100.1833,62.22,93,59,5.03
343,Vardo,NO,2022-07-26 17:59:54,70.3705,31.1107,57.18,100,75,4.61
344,Dicabisagan,PH,2022-07-26 17:59:54,17.0818,122.4157,78.62,88,93,4.38
345,Kiruna,SE,2022-07-26 17:58:01,67.8557,20.2251,59.92,94,100,3.44
346,Ostrovnoy,RU,2022-07-26 17:59:56,68.0531,39.5131,60.04,75,100,16.91
347,Chingirlau,KZ,2022-07-26 17:59:56,51.095,54.0814,66.97,81,99,5.79
348,Yei,SS,2022-07-26 17:59:57,4.095,30.6779,68.13,94,63,3.11
349,Rio Grande,BR,2022-07-26 17:57:49,-32.035,-52.0986,69.91,83,70,10.25
350,Mossendjo,CG,2022-07-26 17:59:58,-2.9506,12.7261,70.7,69,85,0.74
351,Iracoubo,GF,2022-07-26 17:59:59,5.4802,-53.2011,83.44,72,34,7.52
352,Aksha,RU,2022-07-26 17:59:59,50.2814,113.2867,57.72,95,100,14.56
353,Nichinan,JP,2022-07-26 18:00:00,31.6,131.3667,78.13,91,2,2.84
354,Saint Anthony,US,2022-07-26 18:00:01,45.0205,-93.218,79.03,67,100,8.05
355,Zhigansk,RU,2022-07-26 17:56:09,66.7697,123.3711,61.38,72,40,1.92
356,Ziro,IN,2022-07-26 18:00:02,27.6333,93.8333,58.71,98,67,0.67
357,Sergeyevka,KZ,2022-07-26 18:00:03,53.88,67.4158,64.81,90,100,4.25
358,Laguna Beach,US,2022-07-26 17:58:17,33.5423,-117.7831,84.13,71,40,7.0
359,Olafsvik,IS,2022-07-26 18:00:05,64.8945,-23.7142,53.17,90,100,12.55
360,Moindou,NC,2022-07-26 18:00:06,-21.6924,165.677,65.55,81,3,4.72
361,Malanje,AO,2022-07-26 18:00:07,-9.5402,16.341,72.27,19,14,3.27
362,Pevek,RU,2022-07-26 18:00:07,69.7008,170.3133,33.37,83,80,4.85
363,Paamiut,GL,2022-07-26 18:00:08,61.994,-49.6678,41.85,93,31,17.83
364,Povenets,RU,2022-07-26 18:00:09,62.8487,34.8262,65.28,80,75,6.29
365,Florianopolis,BR,2022-07-26 17:58:13,-27.6146,-48.5012,73.4,60,20,9.22
366,Masaba,PH,2022-07-26 18:00:11,10.5333,123.9667,77.27,85,82,3.98
367,Cabra,ES,2022-07-26 18:00:12,37.4725,-4.4421,96.48,9,0,11.34
368,Caruray,PH,2022-07-26 18:00:13,10.3094,119.0128,79.48,86,88,4.47
369,Calama,CL,2022-07-26 17:59:31,-22.4667,-68.9333,72.09,7,0,13.8
370,Nouakchott,MR,2022-07-26 18:00:15,18.0858,-15.9785,82.09,76,47,13.89
371,Logansport,US,2022-07-26 18:00:16,40.7545,-86.3567,80.46,73,100,4.61
372,Lompoc,US,2022-07-26 17:55:42,34.6391,-120.4579,70.92,85,100,4.0
373,Tautira,PF,2022-07-26 18:00:17,-17.7333,-149.15,73.09,85,100,7.78
374,Souillac,MU,2022-07-26 18:00:18,-20.5167,57.5167,69.69,83,8,11.18
375,Tomatlan,MX,2022-07-26 18:00:19,19.9333,-105.25,91.45,54,99,2.26
376,Columbus,US,2022-07-26 17:59:30,39.9612,-82.9988,77.38,75,100,4.83
377,La Venta Del Astillero,MX,2022-07-26 18:00:20,20.7167,-103.5333,75.31,69,96,1.1
378,Chupa,RU,2022-07-26 18:00:21,66.27,33.0549,65.08,84,91,7.29
379,Kralendijk,BQ,2022-07-26 17:58:59,12.15,-68.2667,81.41,79,45,16.33
380,Nkoteng,CM,2022-07-26 18:00:26,4.5167,12.0333,70.86,92,73,3.56
381,Namibe,AO,2022-07-26 17:57:24,-15.1961,12.1522,63.91,80,41,4.29
382,Ust-Barguzin,RU,2022-07-26 18:00:27,53.45,108.9833,52.09,99,100,4.23
383,Naze,JP,2022-07-26 18:00:28,28.3667,129.4833,79.41,76,11,3.09
384,Pafos,CY,2022-07-26 18:00:29,34.7667,32.4167,82.18,74,0,6.91
385,Khandyga,RU,2022-07-26 18:00:30,62.6667,135.6,60.1,80,49,2.98
386,Salym,RU,2022-07-26 18:00:31,60.0625,71.4789,57.24,66,47,5.35
387,Luderitz,NA,2022-07-26 18:00:32,-26.6481,15.1594,56.39,80,38,5.1
388,Saldanha,ZA,2022-07-26 18:00:16,-33.0117,17.9442,56.21,86,40,3.29
389,Mao,ES,2022-07-26 18:00:33,39.8885,4.2658,81.16,57,0,14.97
390,Guaymas,MX,2022-07-26 18:00:34,27.9333,-110.9,91.45,60,50,9.89
391,Port Macquarie,AU,2022-07-26 18:00:34,-31.4333,152.9167,49.89,64,5,11.79
392,Talavera De La Reina,ES,2022-07-26 18:00:36,39.9635,-4.8308,97.63,14,0,13.87
393,Tigil,RU,2022-07-26 18:00:36,57.8,158.6667,46.27,78,75,5.28
394,Zaysan,KZ,2022-07-26 18:00:37,47.4667,84.8667,67.15,26,11,9.04
395,Hami,CN,2022-07-26 17:58:30,42.8,93.45,82.85,13,1,9.66
396,Hirara,JP,2022-07-26 18:00:38,24.8,125.2833,85.06,76,12,11.39
397,Tsaratanana,MG,2022-07-26 18:00:38,-16.7833,47.65,66.33,69,1,6.08
398,Tallahassee,US,2022-07-26 18:00:39,30.4383,-84.2807,93.85,67,40,13.8
399,Granja,BR,2022-07-26 18:00:40,-3.1203,-40.8261,93.42,34,70,3.94
400,Meulaboh,ID,2022-07-26 18:00:41,4.1363,96.1285,74.73,94,100,7.87
401,Montesarchio,IT,2022-07-26 18:00:42,41.0654,14.6402,84.45,50,0,5.55
402,Paka,MY,2022-07-26 18:00:43,4.6374,103.4368,79.57,87,100,6.4
403,Tadine,NC,2022-07-26 18:00:45,-21.55,167.8833,66.99,73,49,6.08
404,Iqaluit,CA,2022-07-26 18:00:46,63.7506,-68.5145,43.81,78,68,7.65
405,San Pedro,PH,2022-07-26 18:00:46,14.35,121.0167,79.36,90,95,2.68
406,Port Moresby,PG,2022-07-26 18:00:47,-9.4431,147.1797,73.83,91,66,5.21
407,Alofi,NU,2022-07-26 18:00:28,-19.0595,-169.9187,73.71,65,10,18.88
408,Seinajoki,FI,2022-07-26 17:57:48,62.7945,22.8282,66.78,92,75,8.05
409,Anloga,GH,2022-07-26 18:00:48,5.7947,0.8973,76.17,89,98,16.44
410,Gewane,ET,2022-07-26 18:00:49,10.1664,40.6453,89.94,41,13,3.65
411,Mankono,CI,2022-07-26 18:00:50,8.0586,-6.1897,78.57,79,100,1.74
412,Tabat,ID,2022-07-26 18:00:51,-2.635,115.2274,73.13,98,92,0.98
413,Barsovo,RU,2022-07-26 18:00:52,61.1667,73.1667,64.53,74,48,5.28
414,Sisimiut,GL,2022-07-26 18:00:52,66.9395,-53.6735,43.79,83,82,9.73
415,Basco,PH,2022-07-26 18:00:53,20.4487,121.9702,84.7,75,32,7.09
416,Hargeysa,SO,2022-07-26 18:00:20,9.56,44.065,77.88,39,85,21.16
417,Flinders,AU,2022-07-26 18:00:55,-34.5833,150.8552,52.18,68,4,8.99
418,Opotiki,NZ,2022-07-26 18:00:56,-38.0833,177.2833,54.75,96,100,17.43
419,Gizo,SB,2022-07-26 17:57:13,-8.103,156.8419,81.28,76,98,6.29
420,Finschhafen,PG,2022-07-26 18:00:58,-6.6024,147.8681,77.67,87,100,11.27
421,Ocos,GT,2022-07-26 18:00:59,14.5094,-92.1933,82.44,74,60,5.53
422,Saint-Georges,GD,2022-07-26 18:00:50,12.0564,-61.7485,80.31,82,48,12.1
423,Burnie,AU,2022-07-26 18:00:59,-41.0667,145.9167,49.91,75,86,12.77
424,Pangai,TO,2022-07-26 18:01:00,-19.8,-174.35,75.58,65,96,15.37
425,Kruisfontein,ZA,2022-07-26 18:01:01,-34.0033,24.7314,58.28,55,3,6.22
426,Wad Madani,SD,2022-07-26 18:01:02,14.4012,33.5199,88.03,47,100,12.57
427,Pinamopoan,PH,2022-07-26 18:01:03,11.3147,124.5739,77.2,91,99,2.35
428,Emerald,AU,2022-07-26 18:01:04,-23.5333,148.1667,52.34,73,0,18.14
429,Aketi,CD,2022-07-26 18:01:04,2.7388,23.7833,71.49,97,100,1.3
430,Broome,US,2022-07-26 18:01:05,42.2506,-75.833,75.45,58,100,4.0
431,Metro,ID,2022-07-26 18:01:06,-5.1131,105.3067,73.49,93,83,4.88
432,Kitimat,CA,2022-07-26 18:01:07,54.0524,-128.6534,76.91,52,51,5.12
433,Bambanglipuro,ID,2022-07-26 18:01:08,-7.95,110.2833,71.69,92,21,3.47
434,Karratha,AU,2022-07-26 18:01:09,-20.7377,116.8463,68.56,30,57,6.93
435,Petropavlovsk-Kamchatskiy,RU,2022-07-26 18:01:09,53.0452,158.6483,52.05,92,96,1.72
436,La Union,PE,2022-07-26 18:01:11,-5.4,-80.75,78.4,49,98,8.77
437,Inuvik,CA,2022-07-26 17:58:47,68.3499,-133.7218,67.21,61,75,10.36
438,Kabompo,ZM,2022-07-26 18:01:12,-13.5927,24.2008,61.74,27,0,6.06
439,Varnavino,RU,2022-07-26 18:01:13,57.4035,45.0916,66.24,87,67,5.28
440,Colares,PT,2022-07-26 17:56:57,38.7992,-9.4469,82.08,60,20,20.71
441,Shache,CN,2022-07-26 18:01:15,38.4167,77.2406,89.35,18,18,8.48
442,Zlatna,RO,2022-07-26 18:01:15,46.1167,23.2167,73.29,39,0,5.37
443,Novobirilyussy,RU,2022-07-26 18:01:16,56.9514,90.6661,52.75,93,88,3.89
444,Shimoda,JP,2022-07-26 18:01:17,34.6667,138.95,76.1,92,75,7.67
445,Buraydah,SA,2022-07-26 18:01:17,26.326,43.975,96.35,14,78,7.78
446,Kaeo,NZ,2022-07-26 18:01:19,-35.1,173.7833,52.32,87,83,14.97
447,Ujiie,JP,2022-07-26 18:01:20,36.6833,139.9667,76.12,97,97,3.96
448,Amapa,BR,2022-07-26 18:01:21,1.0,-52.0,84.74,71,43,2.66
449,Boundiali,CI,2022-07-26 18:01:23,9.5217,-6.4869,78.82,82,81,4.05
450,Neiafu,TO,2022-07-26 18:01:24,-18.65,-173.9833,75.92,70,73,17.67
451,Paragominas,BR,2022-07-26 18:01:24,-2.9667,-47.4833,91.98,33,87,4.7
452,Kalmunai,LK,2022-07-26 18:01:25,7.4167,81.8167,79.92,82,78,2.89
453,Sola,VU,2022-07-26 18:01:26,-13.8833,167.55,79.65,79,11,11.14
454,Loikaw,MM,2022-07-26 18:01:26,19.6742,97.2094,69.13,89,18,3.0
455,Klyuchi,RU,2022-07-26 18:01:27,52.2667,79.1667,71.85,41,20,5.23
456,Sept-Iles,CA,2022-07-26 18:01:15,50.2001,-66.3821,66.0,59,89,14.14
457,Peque,CO,2022-07-26 18:01:29,7.0212,-75.9093,76.75,72,78,1.52
458,Lanquin,GT,2022-07-26 18:01:30,15.5667,-89.9667,84.06,55,100,4.81
459,Mezhdurechenskiy,RU,2022-07-26 18:01:30,59.6,65.9333,56.14,68,30,5.57
460,Chiredzi,ZW,2022-07-26 18:01:32,-21.05,31.6667,63.36,53,0,4.94
461,Aykhal,RU,2022-07-26 18:01:33,66.0,111.5,68.04,71,54,8.34
462,Pokosnoye,RU,2022-07-26 18:01:34,55.5258,101.0536,53.91,83,75,5.7
463,Savinka,RU,2022-07-26 18:01:34,50.0785,47.0994,72.61,66,81,4.99
464,Kushima,JP,2022-07-26 18:01:35,31.4583,131.2333,81.23,94,2,3.04
465,Baft,IR,2022-07-26 18:01:36,29.234,56.6057,70.34,67,97,9.31
466,Kencong,ID,2022-07-26 18:01:37,-8.2833,113.3667,72.45,90,65,3.11
467,Progreso,MX,2022-07-26 18:01:38,21.2833,-89.6667,87.26,61,27,14.99
468,Mazamari,PE,2022-07-26 18:01:39,-11.3258,-74.5308,82.67,66,95,1.88
469,Coos Bay,US,2022-07-26 17:58:35,43.3665,-124.2179,70.0,94,100,6.91
470,Dong Xoai,VN,2022-07-26 18:01:40,11.5333,106.9167,73.65,96,92,2.8
471,Requena,ES,2022-07-26 18:01:41,39.4883,-1.1004,78.78,47,0,10.83
472,Beringovskiy,RU,2022-07-26 18:01:42,63.05,179.3167,46.94,82,93,6.85
473,Belmonte,BR,2022-07-26 18:01:42,-15.8631,-38.8828,76.86,62,8,9.95
474,Manjeshwar,IN,2022-07-26 18:01:44,12.7194,74.8861,79.75,86,100,6.73
475,Avera,US,2022-07-26 18:01:45,33.194,-82.5271,90.91,39,87,10.07
476,Fort-Shevchenko,KZ,2022-07-26 18:01:45,44.5086,50.263,78.06,61,0,7.74
477,Luwuk,ID,2022-07-26 18:01:46,-0.9516,122.7875,75.83,95,100,4.92
478,Yaring,TH,2022-07-26 18:01:47,6.8662,101.3689,79.83,83,75,5.26
479,Axim,GH,2022-07-26 18:01:48,4.8699,-2.2405,76.57,84,97,10.6
480,Tual,ID,2022-07-26 18:01:48,-5.6667,132.75,79.09,81,75,22.7
481,Santa Cruz,BO,2022-07-26 17:57:15,-17.8,-63.1667,89.65,45,40,16.11
482,Adamovka,RU,2022-07-26 18:01:49,51.5223,59.9396,63.23,87,100,12.84
483,Longyearbyen,SJ,2022-07-26 18:01:49,78.2186,15.6401,48.04,87,75,6.91
484,Saint-Joseph,RE,2022-07-26 18:01:50,-21.3667,55.6167,64.78,79,35,6.82
485,Cascais,PT,2022-07-26 17:58:08,38.6979,-9.4215,82.26,62,20,20.71
486,Barabinsk,RU,2022-07-26 18:01:51,55.3571,78.357,67.14,77,8,8.25
487,Nampula,MZ,2022-07-26 18:01:52,-15.1165,39.2666,64.27,84,58,6.82
488,Hurricane,US,2022-07-26 18:01:52,37.1753,-113.2899,87.71,48,87,6.42
489,Nagato,JP,2022-07-26 18:01:53,34.3833,131.2,76.68,85,2,3.38
490,Deder,ET,2022-07-26 18:01:53,9.3167,41.45,60.48,73,79,6.62
491,Asbe Teferi,ET,2022-07-26 18:01:54,9.0833,40.8667,67.05,62,47,6.62
492,Aguas De Lindoia,BR,2022-07-26 18:01:55,-22.4764,-46.6328,82.04,26,5,2.77
493,Sioux Lookout,CA,2022-07-26 18:01:00,50.1001,-91.917,62.67,100,75,4.61
494,Dangriga,BZ,2022-07-26 18:01:56,16.9692,-88.2321,83.19,70,100,6.87
495,Faya,SA,2022-07-26 18:01:57,18.3851,42.4509,69.48,55,100,5.57
496,Shangqiu,CN,2022-07-26 18:00:25,34.45,115.65,75.87,90,0,2.84
497,Miraflores,MX,2022-07-26 18:01:58,19.2167,-98.8083,72.03,44,54,2.95
498,Biloela,AU,2022-07-26 18:01:59,-24.4167,150.5,51.62,64,25,11.56
499,Cayenne,GF,2022-07-26 18:01:15,4.9333,-52.3333,89.64,21,40,11.5
500,Tagusao,PH,2022-07-26 18:02:00,9.1924,117.8141,79.36,84,93,4.27
501,Colchester,GB,2022-07-26 17:59:44,51.8892,0.9042,66.76,69,100,9.93
502,Yar-Sale,RU,2022-07-26 18:02:01,66.8333,70.8333,48.92,88,100,10.71
503,Madimba,TZ,2022-07-26 18:01:10,-10.4,40.3333,73.96,79,57,14.79
504,Harrogate,GB,2022-07-26 18:01:13,53.9908,-1.5373,65.1,84,40,11.5
505,Sakakah,SA,2022-07-26 18:02:02,29.9697,40.2064,96.8,11,0,11.72
506,Arona,ES,2022-07-26 18:00:22,28.0996,-16.681,83.7,37,0,21.85
507,Taperoa,BR,2022-07-26 18:02:03,-7.2075,-36.8267,84.81,37,86,15.19
508,Mount Gambier,AU,2022-07-26 18:02:04,-37.8333,140.7667,51.17,92,53,9.35
509,Nador,MA,2022-07-26 18:02:05,35.174,-2.9287,95.25,23,0,10.36
510,Kashi,CN,2022-07-26 18:02:06,39.4547,75.9797,88.52,20,24,3.94
511,Svetlogorsk,BY,2022-07-26 18:02:06,52.6333,29.7333,67.59,70,56,4.45
512,Songjianghe,CN,2022-07-26 18:02:07,42.1859,127.479,64.51,96,85,2.39
513,Severo-Kurilsk,RU,2022-07-26 18:02:08,50.6789,156.125,50.76,88,97,4.03
514,Barreirinhas,BR,2022-07-26 18:02:08,-2.7469,-42.8264,90.1,42,50,5.84
515,Linjiang,CN,2022-07-26 18:02:09,41.8069,126.9078,69.3,96,96,1.79
516,Republic,US,2022-07-26 18:02:10,37.12,-93.4802,101.32,33,0,9.22
517,Indramayu,ID,2022-07-26 18:02:11,-6.3264,108.32,76.44,78,96,7.31
518,Zabol,AF,2022-07-26 18:02:12,32.25,67.25,76.75,52,68,5.66
519,Mahebourg,MU,2022-07-26 18:01:38,-20.4081,57.7,70.25,81,7,12.21
520,Hobyo,SO,2022-07-26 17:57:33,5.3505,48.5268,76.33,83,37,25.95
521,Howard Springs,AU,2022-07-26 18:02:13,-12.497,131.047,69.71,96,60,4.99
522,Macheng,CN,2022-07-26 18:02:14,31.1783,115.0319,78.57,88,8,2.3
523,Tigzirt,DZ,2022-07-26 18:02:15,36.8886,4.1198,83.37,63,3,6.91
524,Palora,EC,2022-07-26 18:02:16,-1.7,-77.9333,69.91,91,69,3.47
525,Whitehorse,CA,2022-07-26 18:02:17,60.7161,-135.0538,68.81,55,90,18.01
526,Warmbad,NA,2022-07-26 18:02:17,-28.45,18.7333,60.62,40,0,13.38
527,Henties Bay,NA,2022-07-26 17:57:39,-22.116,14.2845,54.61,86,6,9.04
528,Batesville,US,2022-07-26 18:00:51,35.7698,-91.641,102.07,45,36,5.99
529,Maldonado,UY,2022-07-26 18:01:26,-34.6667,-54.9167,70.23,82,100,8.37
530,Vikhorevka,RU,2022-07-26 18:02:19,56.1201,101.1636,56.79,94,72,3.96
531,Isla Vista,US,2022-07-26 18:02:20,34.4133,-119.861,79.34,64,100,4.61
532,Comodoro Rivadavia,AR,2022-07-26 18:02:21,-45.8667,-67.5,34.92,84,100,7.49
533,Jiwani,PK,2022-07-26 18:02:22,25.05,61.7417,82.62,83,98,18.32
534,Saint Charles,US,2022-07-26 18:02:23,38.7667,-90.7335,73.13,94,100,5.01
535,Uttaradit,TH,2022-07-26 18:02:24,17.6667,100.5,72.45,92,12,2.55
536,Taiping,MY,2022-07-26 18:02:25,4.85,100.7333,76.28,96,100,2.98
537,Bahia Honda,CU,2022-07-26 18:02:26,22.9036,-83.1592,87.08,65,60,6.64
538,Marrakesh,MA,2022-07-26 18:02:27,31.6315,-8.0083,105.87,14,20,12.66
539,Sri Aman,MY,2022-07-26 18:02:28,1.2376,111.4621,72.97,100,100,0.16
540,Talara,PE,2022-07-26 18:02:29,-4.5772,-81.2719,69.58,75,70,17.87
541,Fenoarivo,MG,2022-07-26 18:02:30,-18.933,47.4354,55.47,88,20,6.91
542,Bullhead City,US,2022-07-26 18:02:31,35.1478,-114.5683,97.09,42,40,6.91
543,Jimenez,MX,2022-07-26 18:02:31,28.3333,-105.4,86.4,33,98,4.94
544,Hualmay,PE,2022-07-26 18:02:32,-11.0964,-77.6139,66.56,71,92,12.59
545,Rochester,US,2022-07-26 18:00:49,43.1548,-77.6156,78.58,56,75,11.5
546,Cabedelo,BR,2022-07-26 18:02:33,-6.9811,-34.8339,78.53,75,70,13.91
547,Constitucion,CL,2022-07-26 18:02:34,-35.3333,-72.4167,55.99,82,97,11.5
548,Moerai,PF,2022-07-26 18:02:35,-22.4333,-151.3333,70.03,61,97,19.44
549,Husavik,IS,2022-07-26 18:02:35,66.0449,-17.3389,54.25,73,79,5.64
550,Yurimaguas,PE,2022-07-26 18:02:36,-5.9,-76.0833,73.18,96,99,2.89
551,Indian Head,US,2022-07-26 17:57:44,38.6001,-77.1622,80.35,80,0,0.0
552,Saurimo,AO,2022-07-26 18:02:37,-9.6608,20.3916,68.36,25,16,4.56
553,Grezzana,IT,2022-07-26 17:58:06,45.5203,11.0177,90.14,57,0,11.5
554,Derby,GB,2022-07-26 18:00:03,52.9228,-1.4766,69.66,45,0,9.22
555,Rauma,FI,2022-07-26 18:02:38,61.1272,21.5113,66.24,87,60,13.09
556,Belaya Gora,RU,2022-07-26 18:02:39,68.5333,146.4167,48.36,54,86,10.33
557,Orchard Homes,US,2022-07-26 18:02:40,46.8633,-114.0484,85.39,41,1,5.99
558,Sribne,UA,2022-07-26 18:02:40,50.6638,32.9187,65.62,76,13,5.66
559,Kandrian,PG,2022-07-26 18:02:41,-6.2167,149.55,75.67,92,99,4.36
560,Wanning,CN,2022-07-26 18:02:42,18.8003,110.3967,80.1,85,6,5.46
561,Nuuk,GL,2022-07-26 18:02:44,64.1835,-51.7216,45.21,93,75,1.14
562,Pingliang,CN,2022-07-26 18:02:44,35.5392,106.6861,67.62,87,64,10.27
563,Kosovo Polje,XK,2022-07-26 17:58:41,42.6394,21.0961,89.56,44,20,2.3
564,San Policarpo,PH,2022-07-26 18:02:45,12.1791,125.5072,78.51,88,94,5.5
565,Mahanoro,MG,2022-07-26 18:02:47,-19.9,48.8,66.04,82,3,0.67
566,Brae,GB,2022-07-26 18:01:57,60.3964,-1.353,52.34,73,68,13.47
567,Rawson,AR,2022-07-26 18:02:16,-43.3002,-65.1023,46.49,93,100,6.98
568,Haines Junction,CA,2022-07-26 18:02:49,60.7522,-137.5108,62.42,66,83,6.22
569,Caravelas,BR,2022-07-26 18:02:50,-17.7125,-39.2481,76.26,64,6,7.54
570,Kidal,ML,2022-07-26 18:02:50,18.4411,1.4078,104.94,8,21,9.82
571,Puerto Escondido,MX,2022-07-26 18:01:08,15.85,-97.0667,85.69,66,60,6.58
572,Ampanihy,MG,2022-07-26 18:02:52,-24.7,44.75,61.16,69,1,4.81
573,Agadez,NE,2022-07-26 18:02:52,19.75,10.25,92.44,10,13,8.59
574,Iguatu,BR,2022-07-26 18:02:53,-6.3594,-39.2986,94.55,17,100,5.79
575,Rabaul,PG,2022-07-26 18:02:54,-4.1967,152.1721,79.32,80,66,2.64
576,Davila,PH,2022-07-26 18:02:54,18.4726,120.5763,82.0,79,99,2.17
577,Pontianak,ID,2022-07-26 18:02:55,-0.0333,109.3333,75.18,94,75,3.44
578,Kijang,KR,2022-07-26 18:02:55,35.2442,129.2139,71.67,86,33,7.63
579,Tarko-Sale,RU,2022-07-26 18:02:56,64.9225,77.785,59.29,71,2,11.01
580,Segou,ML,2022-07-26 18:02:57,13.4317,-6.2157,88.77,51,73,9.42
581,Ust-Maya,RU,2022-07-26 18:02:57,60.4167,134.5333,56.21,76,13,1.01
582,Itoman,JP,2022-07-26 18:02:58,26.1247,127.6694,80.62,83,22,4.61
583,Homer,US,2022-07-26 18:02:58,59.6425,-151.5483,50.81,74,43,13.0
584,Labuhan,ID,2022-07-26 18:02:59,-6.8844,112.2051,75.18,82,47,5.95
585,Kavaratti,IN,2022-07-26 18:00:09,10.5669,72.642,80.78,79,100,17.29
586,Deori,IN,2022-07-26 18:03:00,21.45,82.6167,78.8,87,91,1.41
587,Acarau,BR,2022-07-26 18:03:00,-2.8856,-40.12,85.1,55,46,16.02
588,Necochea,AR,2022-07-26 18:03:01,-38.5473,-58.7368,58.75,88,100,5.46
589,Rudbar,AF,2022-07-26 18:03:02,30.15,62.6,89.69,51,31,14.14
590,Tungor,RU,2022-07-26 18:03:02,53.3808,142.9564,53.58,95,95,4.9
591,Charters Towers,AU,2022-07-26 18:03:03,-20.1,146.2667,58.17,85,0,4.83
592,Mecca,SA,2022-07-26 17:58:30,21.4267,39.8261,94.68,42,37,3.4
593,Buala,SB,2022-07-26 18:03:04,-8.145,159.5921,78.31,84,64,4.14
594,Junction City,US,2022-07-26 18:03:04,39.0286,-96.8314,77.61,83,75,3.44
595,Hohhot,CN,2022-07-26 18:00:09,40.8106,111.6522,66.25,75,78,4.63
596,Domoni,KM,2022-07-26 18:03:06,-12.2569,44.5319,75.09,76,49,9.33
